Date,Adj Close,Close,High,Low,Open,Volume,Return
2015-02-03,8756.5498046875,8756.5498046875,8837.2998046875,8726.650390625,8823.150390625,208700,-0.004643483770618517
2015-02-04,8723.7001953125,8723.7001953125,8792.849609375,8704.400390625,8789.150390625,195300,-0.003751432939651078
2015-02-05,8711.7001953125,8711.7001953125,8838.4501953125,8683.650390625,8733.099609375,173600,-0.0013755630903555804
2015-02-06,8661.0498046875,8661.0498046875,8726.2001953125,8645.5498046875,8696.849609375,171300,-0.005814064934449137
2015-02-09,8526.349609375,8526.349609375,8605.5498046875,8516.349609375,8584.400390625,146800,-0.01555240973670402
2015-02-10,8565.5498046875,8565.5498046875,8646.25,8470.5,8478.099609375,196200,0.0045975355349490155
2015-02-11,8627.400390625,8627.400390625,8651.9501953125,8593.650390625,8603.2998046875,161600,0.007220854159723844
2015-02-12,8711.5498046875,8711.5498046875,8732.5498046875,8599.25,8676.9501953125,158800,0.009753739278629103
2015-02-13,8805.5,8805.5,8822.099609375,8729.650390625,8741.5,221900,0.0107845558389561
2015-02-16,8809.349609375,8809.349609375,8870.099609375,8793.400390625,8831.400390625,136400,0.00043718237181300523
2015-02-18,8869.099609375,8869.099609375,8894.2998046875,8808.900390625,8811.5498046875,147600,0.006782566551384539
2015-02-19,8895.2998046875,8895.2998046875,8913.4501953125,8794.4501953125,8883.0498046875,213300,0.0029540986646272582
2015-02-20,8833.599609375,8833.599609375,8899.9501953125,8816.2998046875,8895.5,197600,-0.006936269340802492
2015-02-23,8754.9501953125,8754.9501953125,8869.0,8736.099609375,8856.849609375,139600,-0.008903438863023694
2015-02-24,8762.099609375,8762.099609375,8800.5,8726.75,8772.900390625,149800,0.0008166139044774035
2015-02-25,8767.25,8767.25,8840.650390625,8751.400390625,8801.900390625,135200,0.0005878032497472763
2015-02-26,8683.849609375,8683.849609375,8786.0498046875,8669.4501953125,8779.0,217500,-0.00951271956713906
2015-02-27,8844.599609375,8844.599609375,8856.9501953125,8717.4501953125,8729.5,249500,0.018511375395821705
2015-03-02,8956.75,8956.75,8972.349609375,8885.4501953125,8953.849609375,218100,0.01268009809128312
2015-03-03,8996.25,8996.25,9008.400390625,8925.5498046875,8962.849609375,177800,0.004410081781896391
2015-03-04,8922.650390625,8922.650390625,9119.2001953125,8893.9501953125,9109.150390625,248400,-0.008181143184660233
2015-03-05,8937.75,8937.75,8957.5498046875,8849.349609375,8929.400390625,160100,0.0016922784950608172
2015-03-09,8756.75,8756.75,8891.2998046875,8740.4501953125,8891.150390625,155500,-0.02025118178512486
2015-03-10,8712.0498046875,8712.0498046875,8778.0,8677.349609375,8769.75,163800,-0.005104655872612551
2015-03-11,8699.9501953125,8699.9501953125,8755.599609375,8682.349609375,8728.75,172800,-0.0013888361116221049
2015-03-12,8776.0,8776.0,8787.2001953125,8732.900390625,8740.650390625,173900,0.008741406902360804
2015-03-13,8647.75,8647.75,8849.75,8631.75,8844.0498046875,179200,-0.014613719234275346
2015-03-16,8633.150390625,8633.150390625,8663.5498046875,8612.0,8656.75,163300,-0.0016882552542568652
2015-03-17,8723.2998046875,8723.2998046875,8742.5498046875,8630.7998046875,8689.099609375,177000,0.010442238346779709
2015-03-18,8685.900390625,8685.900390625,8747.25,8664.0,8742.900390625,156400,-0.004287301239194297
2015-03-19,8634.650390625,8634.650390625,8788.2001953125,8614.650390625,8749.4501953125,163500,-0.00590036699653107
2015-03-20,8570.900390625,8570.900390625,8627.900390625,8553.0,8627.900390625,174600,-0.0073830435647072035
2015-03-23,8550.900390625,8550.900390625,8608.349609375,8540.5498046875,8591.5498046875,150700,-0.002333477124745964
2015-03-24,8542.9501953125,8542.9501953125,8627.75,8535.849609375,8537.0498046875,156700,-0.000929749494125387
2015-03-25,8530.7998046875,8530.7998046875,8573.75,8516.5498046875,8568.900390625,161000,-0.0014222710360253243
2015-03-26,8342.150390625,8342.150390625,8499.4501953125,8325.349609375,8474.9501953125,280100,-0.022113918786236364
2015-03-27,8341.400390625,8341.400390625,8413.2001953125,8269.150390625,8396.0,193000,-8.990487642646094e-05
2015-03-30,8492.2998046875,8492.2998046875,8492.2998046875,8380.75,8390.9501953125,134700,0.018090417315550278
2015-03-31,8491.0,8491.0,8550.4501953125,8454.150390625,8527.599609375,167200,-0.0001530568535489385
2015-04-01,8586.25,8586.25,8603.400390625,8464.75,8483.7001953125,125500,0.011217759981156483
2015-04-06,8659.900390625,8659.900390625,8667.5498046875,8573.75,8615.7998046875,146900,0.00857771327704171
2015-04-07,8660.2998046875,8660.2998046875,8693.599609375,8586.849609375,8684.4501953125,148700,4.612224673294918e-05
2015-04-08,8714.400390625,8714.400390625,8730.5,8679.7998046875,8698.9501953125,148200,0.006246964557533818
2015-04-09,8778.2998046875,8778.2998046875,8785.5,8682.4501953125,8756.2001953125,152700,0.007332623152276119
2015-04-10,8780.349609375,8780.349609375,8787.400390625,8733.599609375,8774.349609375,139000,0.0002335081659441407
2015-04-13,8834.0,8834.0,8841.650390625,8762.099609375,8801.75,121600,0.006110279546012176
2015-04-16,8706.7001953125,8706.7001953125,8760.0,8645.650390625,8757.0498046875,142900,-0.014410211080767454
2015-04-17,8606.0,8606.0,8699.849609375,8596.7001953125,8698.0498046875,150400,-0.01156582781691673
2015-04-20,8448.099609375,8448.099609375,8619.9501953125,8422.75,8618.7998046875,148900,-0.01834770981001632
2015-04-21,8377.75,8377.75,8469.349609375,8352.7001953125,8416.099609375,407800,-0.008327270348106652
2015-04-22,8429.7001953125,8429.7001953125,8449.9501953125,8284.7001953125,8400.400390625,171800,0.006200972255378856
2015-04-23,8398.2998046875,8398.2998046875,8504.9501953125,8361.849609375,8478.2001953125,156000,-0.0037249712205020824
2015-04-24,8305.25,8305.25,8413.2998046875,8273.349609375,8405.7001953125,173600,-0.011079600258562361
2015-04-27,8213.7998046875,8213.7998046875,8334.4501953125,8202.349609375,8330.5498046875,171500,-0.011011130948797465
2015-04-28,8285.599609375,8285.599609375,8308.0,8185.14990234375,8215.5498046875,174600,0.008741362876475867
2015-04-29,8239.75,8239.75,8308.2001953125,8219.2001953125,8274.7998046875,160400,-0.005533650132347967
2015-04-30,8181.5,8181.5,8229.400390625,8144.75,8224.5,267700,-0.007069389241178392
2015-05-04,8331.9501953125,8331.9501953125,8346.0,8220.4501953125,8230.0498046875,131700,0.01838907233545184
2015-05-05,8324.7998046875,8324.7998046875,8355.650390625,8280.599609375,8338.400390625,155500,-0.0008581893143123631
2015-05-06,8097.0,8097.0,8331.9501953125,8083.0,8316.599609375,209600,-0.02736399793773192
2015-05-07,8057.2998046875,8057.2998046875,8122.60009765625,7997.14990234375,8077.0,161600,-0.004903074634123761
2015-05-08,8191.5,8191.5,8224.9501953125,8123.4501953125,8131.5,183100,0.01665572816769534
2015-05-11,8325.25,8325.25,8332.75,8224.650390625,8243.2001953125,192000,0.01632790087285607
2015-05-12,8126.9501953125,8126.9501953125,8326.650390625,8115.2998046875,8326.150390625,173400,-0.02381908107113906
2015-05-13,8235.4501953125,8235.4501953125,8254.9501953125,8089.7998046875,8181.5498046875,169800,0.013350641678914421
2015-05-14,8224.2001953125,8224.2001953125,8236.25,8137.2998046875,8232.4501953125,134800,-0.0013660455388829762
2015-05-15,8262.349609375,8262.349609375,8279.2001953125,8212.2001953125,8240.2998046875,129800,0.004638677701966021
2015-05-18,8373.650390625,8373.650390625,8384.599609375,8271.9501953125,8284.9501953125,148700,0.013470838987944989
2015-05-19,8365.650390625,8365.650390625,8427.7998046875,8335.0,8356.2001953125,140300,-0.0009553778372400901
2015-05-20,8423.25,8423.25,8440.349609375,8391.4501953125,8392.650390625,123600,0.006885251795789804
2015-05-21,8421.0,8421.0,8446.349609375,8382.5,8434.5,143800,-0.00026711779894939003
2015-05-22,8458.9501953125,8458.9501953125,8489.5498046875,8420.599609375,8432.5,187300,0.004506613859696085
2015-05-25,8370.25,8370.25,8441.9501953125,8364.150390625,8438.150390625,121300,-0.010485957862909845
2015-05-26,8339.349609375,8339.349609375,8378.900390625,8320.0498046875,8377.099609375,116800,-0.0036916926764433144
2015-05-27,8334.599609375,8334.599609375,8342.849609375,8277.9501953125,8302.75,165500,-0.0005695887835976965
2015-05-28,8319.0,8319.0,8364.5,8270.150390625,8345.7001953125,232300,-0.00187166871908917
2015-05-29,8433.650390625,8433.650390625,8443.900390625,8305.7001953125,8327.099609375,363900,0.013781751487558669
2015-06-01,8433.400390625,8433.400390625,8467.150390625,8405.400390625,8417.25,122200,-2.964315431874809e-05
2015-06-02,8236.4501953125,8236.4501953125,8445.349609375,8226.0498046875,8442.7998046875,146800,-0.023353592405198742
2015-06-03,8135.10009765625,8135.10009765625,8236.7001953125,8094.14990234375,8232.4501953125,171400,-0.012305070176218624
2015-06-04,8130.64990234375,8130.64990234375,8160.0498046875,8056.75,8155.14990234375,154700,-0.0005470363313393456
2015-06-05,8114.7001953125,8114.7001953125,8191.0,8100.14990234375,8119.14990234375,162100,-0.001961676769116849
2015-06-08,8044.14990234375,8044.14990234375,8131.0,8030.5498046875,8124.35009765625,135900,-0.008694134258897646
2015-06-09,8022.39990234375,8022.39990234375,8057.14990234375,8005.14990234375,8026.5,136000,-0.0027038282806817193
2015-06-10,8124.4501953125,8124.4501953125,8152.25,8023.7998046875,8024.14990234375,136800,0.012720668903445809
2015-06-11,7965.35009765625,7965.35009765625,8163.0498046875,7958.25,8157.2998046875,166200,-0.019582875620068996
2015-06-12,7982.89990234375,7982.89990234375,7995.60009765625,7940.2998046875,7959.85009765625,136600,0.0022032684655837187
2015-06-15,8013.89990234375,8013.89990234375,8057.7001953125,7944.85009765625,7986.60009765625,133000,0.003883300602441242
2015-06-16,8047.2998046875,8047.2998046875,8061.85009765625,7952.35009765625,8004.2001953125,124000,0.004167746384501569
2015-06-17,8091.5498046875,8091.5498046875,8136.85009765625,8048.9501953125,8084.2001953125,152500,0.005498738840850059
2015-06-18,8174.60009765625,8174.60009765625,8186.89990234375,8101.7998046875,8113.7001953125,144800,0.010263830165222254
2015-06-19,8224.9501953125,8224.9501953125,8250.7998046875,8195.650390625,8201.150390625,147100,0.006159334653041526
2015-06-22,8353.099609375,8353.099609375,8369.4501953125,8257.400390625,8259.2998046875,122700,0.015580570218593381
2015-06-23,8381.5498046875,8381.5498046875,8398.4501953125,8334.9501953125,8377.4501953125,131700,0.003405944696333929
2015-06-24,8360.849609375,8360.849609375,8421.349609375,8338.900390625,8399.400390625,130100,-0.002469733616678238
2015-06-25,8398.0,8398.0,8423.150390625,8329.5,8336.25,201200,0.00444337505883885
2015-06-26,8381.099609375,8381.099609375,8408.5498046875,8339.7001953125,8393.9501953125,110600,-0.0020124304149797823
2015-06-29,8318.400390625,8318.400390625,8329.4501953125,8195.650390625,8247.0498046875,132000,-0.00748102536329065
2015-06-30,8368.5,8368.5,8378.0,8298.9501953125,8316.349609375,158500,0.006022745602803914
2015-07-01,8453.0498046875,8453.0498046875,8481.599609375,8370.150390625,8376.25,131800,0.01010334046573469
2015-07-02,8444.900390625,8444.900390625,8479.25,8433.2001953125,8471.9501953125,112000,-0.0009640797405430224
2015-07-03,8484.900390625,8484.900390625,8497.75,8424.150390625,8440.099609375,88400,0.004736586359787687
2015-07-06,8522.150390625,8522.150390625,8533.150390625,8386.150390625,8386.150390625,101500,0.004390151714822377
2015-07-07,8510.7998046875,8510.7998046875,8561.349609375,8483.849609375,8525.5,122200,-0.0013318922357890006
2015-07-08,8363.0498046875,8363.0498046875,8457.5,8341.400390625,8439.2001953125,188100,-0.01736029555278973
2015-07-09,8328.5498046875,8328.5498046875,8400.2998046875,8323.0,8364.849609375,131300,-0.004125289314989233
2015-07-10,8360.5498046875,8360.5498046875,8377.099609375,8315.400390625,8365.7001953125,154100,0.0038422055160178825
2015-07-13,8459.650390625,8459.650390625,8471.650390625,8355.400390625,8397.25,117800,0.011853357524637564
2015-07-14,8454.099609375,8454.099609375,8480.25,8424.099609375,8470.599609375,101700,-0.0006561478304294432
2015-07-15,8523.7998046875,8523.7998046875,8531.400390625,8462.9501953125,8463.400390625,105500,0.008244543893853207
2015-07-16,8608.0498046875,8608.0498046875,8616.099609375,8542.900390625,8546.150390625,116000,0.009884089482447456
2015-07-17,8609.849609375,8609.849609375,8642.9501953125,8593.150390625,8623.650390625,105000,0.00020908390731189108
2015-07-20,8603.4501953125,8603.4501953125,8624.099609375,8559.0,8623.900390625,90600,-0.0007432666484129546
2015-07-21,8529.4501953125,8529.4501953125,8646.75,8517.900390625,8601.5,164100,-0.00860120048586066
2015-07-22,8633.5,8633.5,8643.900390625,8498.650390625,8512.25,136800,0.012198887654526924
2015-07-23,8589.7998046875,8589.7998046875,8654.75,8573.7998046875,8643.9501953125,132900,-0.005061700968610694
2015-07-24,8521.5498046875,8521.5498046875,8589.150390625,8513.5,8588.150390625,127400,-0.00794547038951432
2015-07-27,8361.0,8361.0,8492.2001953125,8351.5498046875,8492.099609375,136600,-0.01884044667546103
2015-07-28,8337.0,8337.0,8397.400390625,8321.75,8371.099609375,174600,-0.002870470039468942
2015-07-29,8375.0498046875,8375.0498046875,8381.5,8338.4501953125,8365.599609375,141000,0.004563968416396724
2015-07-30,8421.7998046875,8421.7998046875,8458.900390625,8408.2998046875,8417.0,215200,0.005582056356707721
2015-07-31,8532.849609375,8532.849609375,8548.9501953125,8448.0,8456.099609375,203300,0.013185994355469077
2015-08-03,8543.0498046875,8543.0498046875,8563.9501953125,8508.099609375,8510.650390625,156700,0.0011954031512864116
2015-08-04,8516.900390625,8516.900390625,8565.150390625,8448.25,8564.099609375,187400,-0.00306089917070973
2015-08-05,8567.9501953125,8567.9501953125,8591.849609375,8545.849609375,8547.4501953125,132800,0.005993941733038577
2015-08-06,8588.650390625,8588.650390625,8606.2998046875,8551.5,8585.7998046875,134900,0.002416003226048735
2015-08-07,8564.599609375,8564.599609375,8595.9501953125,8552.7001953125,8580.7998046875,143700,-0.002800298085977815
2015-08-10,8525.599609375,8525.599609375,8621.5498046875,8497.7998046875,8577.0,123400,-0.004553627931107251
2015-08-11,8462.349609375,8462.349609375,8556.25,8441.2998046875,8548.4501953125,154400,-0.007418833032042493
2015-08-12,8349.4501953125,8349.4501953125,8446.9501953125,8337.9501953125,8445.7001953125,190000,-0.013341379081930671
2015-08-13,8355.849609375,8355.849609375,8429.5,8339.75,8384.4501953125,189200,0.0007664473603414823
2015-08-14,8518.5498046875,8518.5498046875,8530.099609375,8381.2001953125,8402.349609375,155900,0.01947141259339502
2015-08-17,8477.2998046875,8477.2998046875,8530.599609375,8428.0498046875,8530.5,174700,-0.004842373519645449
2015-08-18,8466.5498046875,8466.5498046875,8525.75,8433.599609375,8505.849609375,153300,-0.0012680924643075908
2015-08-19,8495.150390625,8495.150390625,8520.4501953125,8425.9501953125,8468.0498046875,130500,0.0033780685872379923
2015-08-20,8372.75,8372.75,8501.349609375,8359.75,8471.0498046875,184100,-0.014408266481082843
2015-08-21,8299.9501953125,8299.9501953125,8322.2001953125,8225.0498046875,8305.400390625,201300,-0.008694849922367243
2015-08-24,7809.0,7809.0,8060.0498046875,7769.39990234375,8055.9501953125,312400,-0.05915098088055637
2015-08-25,7880.7001953125,7880.7001953125,7925.39990234375,7667.25,7895.39990234375,299100,0.009181738418811536
2015-08-26,7791.85009765625,7791.85009765625,7930.0498046875,7777.10009765625,7865.25,216600,-0.011274391291918318
2015-08-27,7948.9501953125,7948.9501953125,7963.60009765625,7862.2998046875,7921.60009765625,305000,0.02016210472317792
2015-08-28,8001.9501953125,8001.9501953125,8091.7998046875,7961.64990234375,8053.7001953125,195600,0.006667547122292117
2015-08-31,7971.2998046875,7971.2998046875,8043.60009765625,7947.9501953125,8009.25,198200,-0.003830365083121179
2015-09-01,7785.85009765625,7785.85009765625,7929.10009765625,7746.5,7907.9501953125,184900,-0.023264675971940818
2015-09-02,7717.0,7717.0,7862.5498046875,7699.25,7856.64990234375,215300,-0.0088429775544967
2015-09-03,7823.0,7823.0,7845.60009765625,7754.0498046875,7774.4501953125,155800,0.013735907736166952
2015-09-04,7655.0498046875,7655.0498046875,7804.89990234375,7626.85009765625,7803.39990234375,193600,-0.021468770971813878
2015-09-07,7558.7998046875,7558.7998046875,7705.0498046875,7545.89990234375,7685.85009765625,141400,-0.01257339958011272
2015-09-08,7688.25,7688.25,7720.89990234375,7539.5,7587.7001953125,172200,0.017125760525132927
2015-09-09,7818.60009765625,7818.60009765625,7846.0498046875,7764.5498046875,7805.85009765625,208400,0.01695445617094271
2015-09-10,7788.10009765625,7788.10009765625,7819.85009765625,7678.5,7729.0498046875,160300,-0.0039009540862875447
2015-09-11,7789.2998046875,7789.2998046875,7864.85009765625,7759.89990234375,7833.7998046875,136400,0.00015404360706794407
2015-09-14,7872.25,7872.25,7879.9501953125,7761.85009765625,7811.10009765625,122800,0.010649249276883932
2015-09-15,7829.10009765625,7829.10009765625,7880.0,7799.75,7867.35009765625,136500,-0.005481266771729776
2015-09-16,7899.14990234375,7899.14990234375,7913.89990234375,7853.2998046875,7886.85009765625,140000,0.008947363530129149
2015-09-18,7981.89990234375,7981.89990234375,8055.0,7955.85009765625,7967.4501953125,241800,0.010475810818002973
2015-09-21,7977.10009765625,7977.10009765625,7987.89990234375,7908.35009765625,7911.5,121800,-0.0006013361162410247
2015-09-22,7812.0,7812.0,8021.60009765625,7787.75,8014.7998046875,168400,-0.02069675641963653
2015-09-23,7845.9501953125,7845.9501953125,7882.89990234375,7723.25,7737.35009765625,146700,0.004345903137800811
2015-09-24,7868.5,7868.5,7894.5,7804.10009765625,7838.39990234375,202500,0.002874069312977845
2015-09-28,7795.7001953125,7795.7001953125,7893.9501953125,7787.9501953125,7892.7998046875,136300,-0.009252056260723118
2015-09-29,7843.2998046875,7843.2998046875,7926.5498046875,7691.2001953125,7725.7001953125,240700,0.006105879931557867
2015-09-30,7948.89990234375,7948.89990234375,7957.7001953125,7874.5,7924.25,210700,0.013463733413981993
2015-10-01,7950.89990234375,7950.89990234375,8008.25,7930.64990234375,7992.0498046875,156900,0.00025160714370175974
2015-10-05,8119.2998046875,8119.2998046875,8128.89990234375,8005.10009765625,8005.10009765625,183100,0.02117998017986733
2015-10-06,8152.89990234375,8152.89990234375,8180.9501953125,8096.5,8180.4501953125,178500,0.004138299910646515
2015-10-07,8177.39990234375,8177.39990234375,8188.89990234375,8132.89990234375,8146.2001953125,193900,0.0030050657181448504
2015-10-08,8129.35009765625,8129.35009765625,8196.75,8105.85009765625,8196.75,171700,-0.005875926976951273
2015-10-09,8189.7001953125,8189.7001953125,8232.2001953125,8139.64990234375,8186.35009765625,199700,0.00742372968703231
2015-10-12,8143.60009765625,8143.60009765625,8244.5,8128.2001953125,8231.5,199100,-0.005629033610123568
2015-10-13,8131.7001953125,8131.7001953125,8150.25,8088.60009765625,8121.9501953125,145900,-0.0014612581906097155
2015-10-14,8107.89990234375,8107.89990234375,8139.2998046875,8096.35009765625,8102.39990234375,138900,-0.002926853228365389
2015-10-15,8179.5,8179.5,8190.5498046875,8129.7998046875,8134.35009765625,167200,0.008830905477206663
2015-10-16,8238.150390625,8238.150390625,8246.400390625,8147.64990234375,8193.650390625,156400,0.007170412693318751
2015-10-19,8275.0498046875,8275.0498046875,8283.0498046875,8239.2001953125,8262.5498046875,124500,0.004479089639404021
2015-10-20,8261.650390625,8261.650390625,8294.0498046875,8229.2001953125,8280.2998046875,155100,-0.0016192547934769097
2015-10-21,8251.7001953125,8251.7001953125,8294.400390625,8217.150390625,8258.349609375,144800,-0.001204383487806604
2015-10-23,8295.4501953125,8295.4501953125,8328.099609375,8280.75,8308.25,152000,0.005301937657024025
2015-10-26,8260.5498046875,8260.5498046875,8336.2998046875,8252.0498046875,8333.650390625,133900,-0.004207172582956553
2015-10-27,8232.900390625,8232.900390625,8241.9501953125,8217.0498046875,8230.349609375,156700,-0.0033471638954116756
2015-10-28,8171.2001953125,8171.2001953125,8209.099609375,8131.7998046875,8188.89990234375,188900,-0.007494344931314734
2015-10-29,8111.75,8111.75,8179.60009765625,8098.0,8175.4501953125,217500,-0.00727557689096936
2015-10-30,8065.7998046875,8065.7998046875,8146.10009765625,8044.39990234375,8123.5498046875,199500,-0.005664646384873739
2015-11-02,8050.7998046875,8050.7998046875,8060.7001953125,7995.60009765625,8054.5498046875,136100,-0.0018597039801661053
2015-11-03,8060.7001953125,8060.7001953125,8100.35009765625,8031.75,8086.35009765625,132500,0.0012297400090901522
2015-11-04,8040.2001953125,8040.2001953125,8116.10009765625,8027.2998046875,8104.89990234375,122100,-0.0025432033822472278
2015-11-05,7955.4501953125,7955.4501953125,8031.2001953125,7944.10009765625,8030.35009765625,132100,-0.010540782311541208
2015-11-06,7954.2998046875,7954.2998046875,8002.64990234375,7926.14990234375,7956.5498046875,219500,-0.00014460408861305396
2015-11-09,7915.2001953125,7915.2001953125,7937.75,7771.7001953125,7788.25,211800,-0.004915531264230055
2015-11-10,7783.35009765625,7783.35009765625,7885.10009765625,7772.85009765625,7877.60009765625,165200,-0.01665783484975325
2015-11-13,7762.25,7762.25,7775.10009765625,7730.89990234375,7762.4501953125,160900,-0.002710927478722036
2015-11-16,7806.60009765625,7806.60009765625,7838.85009765625,7714.14990234375,7732.9501953125,149500,0.005713562131630656
2015-11-17,7837.5498046875,7837.5498046875,7860.4501953125,7793.0,7848.75,145000,0.00396455648349936
2015-11-18,7731.7998046875,7731.7998046875,7843.39990234375,7725.0498046875,7823.14990234375,143600,-0.01349273722468125
2015-11-19,7842.75,7842.75,7854.89990234375,7765.4501953125,7788.5,132600,0.014349853606560714
2015-11-20,7856.5498046875,7856.5498046875,7906.9501953125,7817.7998046875,7841.89990234375,151900,0.0017595619760288894
2015-11-23,7849.25,7849.25,7877.5,7825.2001953125,7869.5,127000,-0.0009291361817810317
2015-11-24,7831.60009765625,7831.60009765625,7870.35009765625,7812.64990234375,7837.0,130600,-0.002248610038379506
2015-11-26,7883.7998046875,7883.7998046875,7897.10009765625,7832.0,7837.14990234375,219800,0.006665267171503286
2015-11-27,7942.7001953125,7942.7001953125,7959.2998046875,7879.4501953125,7910.60009765625,150300,0.0074710662477730505
2015-11-30,7935.25,7935.25,7966.0,7922.7998046875,7936.25,216300,-0.0009379927643368147
2015-12-01,7954.89990234375,7954.89990234375,7972.14990234375,7934.14990234375,7958.14990234375,138600,0.0024762801857218797
2015-12-02,7931.35009765625,7931.35009765625,7979.2998046875,7910.7998046875,7976.7001953125,126300,-0.00296041496142041
2015-12-03,7864.14990234375,7864.14990234375,7912.2998046875,7853.2998046875,7902.2998046875,125700,-0.008472730932953976
2015-12-04,7781.89990234375,7781.89990234375,7821.39990234375,7775.7001953125,7817.60009765625,152500,-0.010458854551524621
2015-12-07,7765.39990234375,7765.39990234375,7825.39990234375,7746.0498046875,7816.5498046875,137600,-0.0021203048364873966
2015-12-08,7701.7001953125,7701.7001953125,7771.25,7685.4501953125,7738.5,135100,-0.00820301695113268
2015-12-09,7612.5,7612.5,7702.85009765625,7606.89990234375,7695.5,140000,-0.011581883616657795
2015-12-10,7683.2998046875,7683.2998046875,7691.9501953125,7610.0,7643.2998046875,140800,0.00930046695402309
2015-12-11,7610.4501953125,7610.4501953125,7703.0498046875,7575.2998046875,7699.60009765625,167800,-0.00948155235730297
2015-12-14,7650.0498046875,7650.0498046875,7663.9501953125,7551.0498046875,7558.2001953125,148900,0.005203320218742258
2015-12-15,7700.89990234375,7700.89990234375,7705.0,7625.10009765625,7659.14990234375,134300,0.006647028314128445
2015-12-16,7750.89990234375,7750.89990234375,7776.60009765625,7715.75,7725.25,154300,0.006492747683265243
2015-12-17,7844.35009765625,7844.35009765625,7852.89990234375,7737.5498046875,7783.0498046875,175900,0.012056689737954374
2015-12-18,7761.9501953125,7761.9501953125,7836.14990234375,7753.35009765625,7828.89990234375,191400,-0.010504363180879661
2015-12-21,7834.4501953125,7834.4501953125,7840.75,7733.4501953125,7745.64990234375,126300,0.009340436124388285
2015-12-22,7786.10009765625,7786.10009765625,7846.2998046875,7776.85009765625,7829.39990234375,125700,-0.006171472975241898
2015-12-23,7865.9501953125,7865.9501953125,7871.4501953125,7826.10009765625,7830.4501953125,117900,0.01025546764808305
2015-12-24,7861.0498046875,7861.0498046875,7888.75,7835.5,7888.75,93500,-0.0006229877514251081
2015-12-28,7925.14990234375,7925.14990234375,7937.2001953125,7863.0,7863.2001953125,122900,0.008154139618607559
2015-12-29,7928.9501953125,7928.9501953125,7942.14990234375,7902.75,7929.2001953125,113000,0.0004795231655652099
2015-12-30,7896.25,7896.25,7944.75,7889.85009765625,7938.60009765625,106800,-0.004124151937772491
2015-12-31,7946.35009765625,7946.35009765625,7955.5498046875,7891.14990234375,7897.7998046875,150900,0.006344796283837217
2016-01-04,7791.2998046875,7791.2998046875,7937.5498046875,7781.10009765625,7924.5498046875,134700,-0.01951213966956744
2016-01-05,7784.64990234375,7784.64990234375,7831.2001953125,7763.25,7828.39990234375,145200,-0.0008535035886758635
2016-01-06,7741.0,7741.0,7800.9501953125,7721.2001953125,7788.0498046875,147100,-0.005607176031205752
2016-01-07,7568.2998046875,7568.2998046875,7674.9501953125,7556.60009765625,7673.35009765625,188900,-0.022309804329221028
2016-01-08,7601.35009765625,7601.35009765625,7634.10009765625,7581.0498046875,7611.64990234375,157400,0.004366937597831466
2016-01-11,7563.85009765625,7563.85009765625,7605.10009765625,7494.35009765625,7527.4501953125,189000,-0.00493333414699082
2016-01-12,7510.2998046875,7510.2998046875,7588.2998046875,7487.7998046875,7587.2001953125,163900,-0.007079766557687717
2016-01-13,7562.39990234375,7562.39990234375,7590.9501953125,7425.7998046875,7557.89990234375,215200,0.006937152844914696
2016-01-14,7536.7998046875,7536.7998046875,7604.7998046875,7443.7998046875,7467.39990234375,200800,-0.003385181686611949
2016-01-15,7437.7998046875,7437.7998046875,7566.5,7427.2998046875,7561.64990234375,197500,-0.013135548583687595
2016-01-18,7351.0,7351.0,7463.64990234375,7336.39990234375,7420.35009765625,233600,-0.01167009155487031
2016-01-19,7435.10009765625,7435.10009765625,7462.75,7364.14990234375,7381.7998046875,188300,0.011440633608522655
2016-01-20,7309.2998046875,7309.2998046875,7470.89990234375,7241.5,7357.0,225600,-0.01691978471256972
2016-01-21,7276.7998046875,7276.7998046875,7398.7001953125,7250.0,7376.64990234375,240700,-0.004446390334017725
2016-01-22,7422.4501953125,7422.4501953125,7433.39990234375,7327.60009765625,7355.7001953125,229200,0.020015720445019758
2016-01-25,7436.14990234375,7436.14990234375,7487.14990234375,7421.2001953125,7468.75,163200,0.0018457122204607046
2016-01-27,7437.75,7437.75,7477.89990234375,7419.7001953125,7469.60009765625,187600,0.00021517824106065397
2016-01-28,7424.64990234375,7424.64990234375,7468.85009765625,7409.60009765625,7426.5,274500,-0.001761298464757477
2016-01-29,7563.5498046875,7563.5498046875,7575.64990234375,7402.7998046875,7413.35009765625,298700,0.018707939656508632
2016-02-01,7555.9501953125,7555.9501953125,7600.4501953125,7541.25,7589.5,200400,-0.0010047675458274563
2016-02-02,7455.5498046875,7455.5498046875,7576.2998046875,7428.0498046875,7566.64990234375,230200,-0.013287592960483763
2016-02-03,7361.7998046875,7361.7998046875,7419.39990234375,7350.2998046875,7392.4501953125,192000,-0.01257452534768888
2016-02-04,7404.0,7404.0,7457.0498046875,7365.9501953125,7411.4501953125,222700,0.005732320415128722
2016-02-05,7489.10009765625,7489.10009765625,7503.14990234375,7406.64990234375,7418.25,249800,0.011493800331746407
2016-02-08,7387.25,7387.25,7512.5498046875,7363.2001953125,7489.7001953125,171500,-0.013599777854234385
2016-02-09,7298.2001953125,7298.2001953125,7323.4501953125,7275.14990234375,7303.9501953125,212100,-0.012054527014450533
2016-02-10,7215.7001953125,7215.7001953125,7271.85009765625,7177.75,7264.2998046875,246900,-0.011304156886925099
